domain,family,label
abcfafkacfackadc.co,padcrypt,dga
rwsqtklpltby.info,cryptolocker,dga
qmawnmrwsn.info,mydoom,dga
ecxyxbszc.com,vidro,dga
vugvlwhe.net,oderoor,dga
gbnmdvfnpkvjunfy.com,ramnit,dga
suppliers-gale.lk,nymaim,dga
58f0dc1d99e6dd3c032028aec7bf3255.co.cc,bamital,dga
njozeabqvduhhqswtwltsizeup.biz,murofet,dga
txqorgpq.cc,proslikefan,dga
wqsahwwqms.in,mydoom,dga
ixkvhjqokeujc.yt,locky,dga
vfgvrwmdbcunbu6e.com,bedep,dga
f31a4fae82d142aece3af8e3e15511a009.cn,dyre,dga
ammzifafqircqxpgehenzhuhyukfy.com,gameover,dga
3ba0e64882a02.tickets,monerominer,dga
nqvzhdyr.net,kraken,dga
4nktcdbxesr68dnm7f.ru,rovnix,dga
ojlhxsuxtewg.org,cryptolocker,dga
soexnjwybs.org,qakbot,dga
exyp.ms,conficker,dga
efd15350aff3f2a2ab7d0feaddd6be77.com,tinynuke,dga
kdso2rce.co,charbot,dga
garvnhgan.dyndns.org,vidro,dga
p1df1p2zdkg.net,shiotob,dga
dirqirpa.ru,pushdo,dga
nnbeffdwoi.com,dnschanger,dga
1ghpnfp1k59wgl1hzb2r911mq0af.biz,zeus-newgoz,dga
coachcontributemachineconsider.com,matsnu,dga
d65ibarr.com,charbot,dga
sofmatfzrqfgmaegsoigqtnp.net,qakbot,dga
mnhwppmpqn.in,mydoom,dga
axfmlhwdmcbt.net,cryptolocker,dga
kkciwortrh.dynserv.com,kraken,dga
pxaraxngdhpwsphao.com,ranbyus,dga
lttyxrvdhtggdyuct.cc,ranbyus,dga
hunemdohwit.com,vawtrak,dga
mmaccogre-me,deception,dga
teshflpxgtocns.to,necurs,dga
fpaygttcdmold.fr,locky,dga
qvfsxdxqz.mooo.com,kraken,dga
i87dd46dafc27ebfb75db18fdb5b51b657.tk,dyre,dga
ghovjnjvqn.com,dnschanger,dga
peywyvbyghfqnutxyhfo.cc,necurs,dga
onecraxyhvuse.uk,charbot,dga
xkuahelvhebytdvj.com,necurs,dga
csecuevdocgeuy.com,ramnit,dga
turnerm4torsport.co,charbot,dga
isskkxgsglsvht.pm,locky,dga
bdgurpeajwjasjij.eu,emotet,dga
srojehyl.org,tempedreve,dga
wihislafaw.com,vawtrak,dga
quisproximusutilessu.com,gozi,dga
jivvhvuhnusjmert.eu,emotet,dga
qyznztbubpzs.net,vidro,dga
dgkogmdmmlwp.biz,tinba,dga
xdwrxaryumrksf.com,ramnit,dga
nzo11drnsd30etkqpvd10exiyhubsaza37ns.ru,murofetweekly,dga
jlpzeyctvt.com,fobber,dga
tophost.com,manuelita,dga
o51cshrpwg53hverb18a57pyprltp22p22h14kt.ru,murofetweekly,dga
feztdoedetswvxaqrg.biz,qakbot,dga
1f45418e81d21.blackfriday,monerominer,dga
structurekurt.be,nymaim,dga
umamitsilaalr.ddns.net,symmi,dga
eycsrsensinaix.com,banjori,dga
sivuxos.info,simda,dga
stzpsogfaxrcfb5a.com,bedep,dga
mjgxmjiwmtia.org,sisron,dga
ajcapf.com,virut,dga
eafpglayxc.com,fobber,dga
424010d86acbe.blackfriday,monerominer,dga
kdeadsn.net,vidro,dga
mjgxmjiwmtia.org,sisron,dga
rysgdjtxlijercyp.com,sphinx,dga
srrpkdxxamnjpmqdat.com,ramnit,dga
markcashdecidevisitcommit.com,matsnu,dga
iegceioeppgu.info,cryptolocker,dga
a7f3cc93f02b1.org,monerominer,dga
8e033nxj35lou4i0.info,chinad,dga
kmfdysc.rocks,qsnatch,dga
snpamwrwms.biz,mydoom,dga
kpvzmlypyy.com,fobber,dga
uca86wigqoa4.org,qadars,dga
orxpmowcc.com,ramnit,dga
hefzvxv.com,vidro,dga
oqoneikkpkcknubp.eu,emotet,dga
gwop.ag,conficker,dga
daiqxnk.net,oderoor,dga
12qvuh41eu93k2z3yt29qwphhg.net,zeus-newgoz,dga
baecodcdffdbcoaf.com,padcrypt,dga
xubaxed.info,simda,dga
creusf.com,virut,dga
woxldbl5gged.be,charbot,dga
gupystnukofhcvoaldri.com,zloader,dga
adehwamduh.com,vawtrak,dga
08306a8e02418.feedback,monerominer,dga
ocoekgsd2uwvqhbe.cn,chinad,dga
mixwvt.com,virut,dga
iiuursensinaix.com,banjori,dga
mjcxmjiwmtia.info,sisron,dga
overafazg.org,tempedreve,dga
achopusoebc.ddns.net,symmi,dga
suicidenotice.com,nymaim,dga
irhorosheiqum,deception,dga
cqyunsprvw.com,alureon,dga
kepelej.net,simda,dga
owiup52hvftcvc69j66n10askzgqk47kwaxbw.net,murofetweekly,dga
gehisdofaw.com,vawtrak,dga
ebc0e8a09ccc7875f384cca865d6b2f3c2.cc,dyre,dga
xeyofqdrrs.net,vidro,dga
mdfdladncdbdadnf.com,padcrypt,dga
aggqdmwm.net,vidro,dga
wheelsettlerealizecompare.com,matsnu,dga
glgsefaroembmgti.eu,emotet,dga
238eec39e9c311f9cb771e18b71b2e23.com,tinynuke,dga
eppfnqblfi89czo8q1izfxlf.net,zeus-newgoz,dga
incauakab.mobi,pitou,dga
16577fc01707152a6ed488da263ef6c6.info,bamital,dga
withguide.net,suppobox,dga
tractmarks.de,nymaim,dga
yacgosossuiaqmqc.org,ramdo,dga
xghufkunnf.dynserv.com,kraken,dga
8nm2d3ecd2uszjzhh2.biz,rovnix,dga
rckuxcgoqgsbsr.com,ramnit,dga
fusarwafloh.com,vawtrak,dga
oxhmwqrdtgwq.net,vidro,dga
v9dc89e0bee3039267d4e0b40ca67d6d06.cn,dyre,dga
17urh547uhup71ruws9pcgk6x6.net,zeus-newgoz,dga
kknbbeoemebdooac.online,padcrypt,dga
08306a8e02418.blackfriday,monerominer,dga
thaynsfox.cc,pykspa,dga
tennistokic.jp,charbot,dga
aneen,deception,dga
ljfablbjuajqtdryr7.com,bedep,dga
424010d86acbe.hosting,monerominer,dga
hikz.ps,conficker,dga
0d33e6ccb41f44f79d0b20a21f7cf894.cz.cc,bamital,dga
pujlsujmtrdxi.ru,locky,dga
31b4bd31fg1x2.org,monerominer,dga
j26k47izjub28dumwk37hugtfwasc19bre31c49.org,murofetweekly,dga
byjtngkssgraapsei.com,ranbyus,dga
eo6cyousyomg.top,qadars,dga
ncktoaci.net,vidro,dga
firsts-kezi.ru,manuelita,dga
qxasnpdie.yi.org,kraken,dga
dydrdcavhsgahpp.info,cryptolocker,dga
tylezaq.net,simda,dga
istpqtkt.nl,locky,dga
xwtzobrmo.com.br,conficker,dga
aqheawakic.ddns.net,symmi,dga
suxqeaki.ru,pushdo,dga
wmeppwhpmn.in,mydoom,dga
fvsaxbjsx.net,oderoor,dga
mzexmjiwmtia.net,sisron,dga
f52mrn30fvo61pxm59hrnuo11gtotewo21l68ks.ru,murofetweekly,dga
ocyvqjwgvfvxpgtv.com,sphinx,dga
addkmbdlnabfcbel.website,padcrypt,dga
fiphksndhx.com,fobber,dga
lgxeyopmuhdzgtil.com,qakbot,dga
mrcvmzhynzkwmuj56hscvivo31d20oqnrn20.ru,murofetweekly,dga
hosted-bn-vdsina.biz,charbot,dga
kyqbaq15w1v9l1gjv9x7r7dpbv.org,zeus-newgoz,dga
pbdvrsensinaix.com,banjori,dga
bavizzhyfiiwzxindqcvctnx.net,gameover,dga
mjmlivmvulk.com,tempedreve,dga
cyozlo.com,virut,dga
rjpqfyguh.com,dircrypt,dga
avqcbvpbyv.com,fobber,dga
ybfdwfrc.com,oderoor,dga
wv02jsuskmz3el9i.cn,chinad,dga
qnwammmrpa.info,mydoom,dga
fettlijyycee.net,tinba,dga
zwdcqgn.org,pykspa,dga
safanwacesd.com,vawtrak,dga
qlqvgwbahajq.info,cryptolocker,dga
6c4i37rz5b7uaitea8.biz,rovnix,dga
ar7ellg2kxd1ikmbn5tr1txy.biz,zeus-newgoz,dga
zijxdalot.eu,proslikefan,dga
smtltc1fjk47nzcg7vpwu8rcd.com,zeus-newgoz,dga
odhujbaxmevfywla.eu,emotet,dga
dxudmbzhxe.tv,oderoor,dga
aififyqhql.com,alureon,dga
vfcixyfcrpexjcmiyiav.com,zloader,dga
ssxqggfqbex.cc,pykspa,dga
akozcem.co.kr,conficker,dga
55525595e82c6.tickets,monerominer,dga
njwbgyxgplkwkmiy.com,sphinx,dga
5cfpjkha2nrx4n95.net,chinad,dga
mjgxmjiwmtia.com,sisron,dga
umqtyvhtfn.com,alureon,dga
gucq0moqc24y.net,qadars,dga
fdejqlpmav.com,alureon,dga
xpun.nl,conficker,dga
uq11dok35ythk.net,shiotob,dga
figpkixdxvc.fr,locky,dga
grg63a57cqovi35f12lvjza17f52a47prbrgxf52.net,murofetweekly,dga
exfqoyhxi.net,tempedreve,dga
zxmuobieig.com,dnschanger,dga
cainamantr,deception,dga
0e0678b40a0649f0508e3c16ccbbecf8.info,bamital,dga
roservbrs.co,charbot,dga
nfqjitnpvlxjtgsqvugs.com,zloader,dga
latigguri.com,vawtrak,dga
owcivkjqjhpfhhobk.com,ranbyus,dga
ylahbiemvcypqlim.eu,emotet,dga
meovustiwusub.ddns.net,symmi,dga
gwyeelr.cx,conficker,dga
gasozjom.ru,pushdo,dga
wzsvhrpeqbc.net,tempedreve,dga
wt38cbit3bstc0u.ddns.net,corebot,dga
iiukhobbhpmdws.com,bedep,dga
16f2c6879ab0d6c55b07316c80269f3b.com,tinynuke,dga
ktwpviluovbctqxbe.tw,ranbyus,dga
v0qt0e1p1dmmnuhdhaa1l1v9rb.org,zeus-newgoz,dga
adicremangiteaar,deception,dga
wnqwgenansnan.com,pykspa,dga
jjtkfudqqpadvlql.com,sphinx,dga
grgjbre.in,locky,dga
fcciityest.nl,manuelita,dga
adfearerosh,deception,dga
rkucpnkfargwclfafulfpnrlf.biz,murofet,dga
pxgmrqalvu.com,alureon,dga
uxahm2yp7xalk67rqpy.ddns.net,corebot,dga
alonefancy.net,suppobox,dga
dkaqfu.com,virut,dga
ygmiqtjuxdlafbbr.eu,emotet,dga
samiwnehi.com,vawtrak,dga
ueszxztokz.com,fobber,dga
rghwarmlxmqivfmcs.com,ramnit,dga
hkfhexwgtgld.space,tinba,dga
1ssl1c61wppu4h1wu3iqb12pvxwq.org,zeus-newgoz,dga
9555347fd15ad.org,monerominer,dga
sc3478ca3cbe24277d867d676a3b305988.cc,dyre,dga
8soas1e2fblisp2an8.biz,rovnix,dga
veoopaqam.org,pitou,dga
535b5582ddd94aaa1e291bf2dab6d4cc.cz.cc,bamital,dga
mibyppxp.cc,proslikefan,dga
wwhrrkrbbisoaritkmxn.com,zloader,dga
cicursensinaix.com,banjori,dga
oacasycywyga.top,qadars,dga
catlvcgew.ir,conficker,dga
c4a35f2039c31d4844db56d27a8d25c5.info,bamital,dga
aehnzqamf.dyndns.org,vidro,dga
scuba-qualities.sh,nymaim,dga
pupeg.eu,simda,dga
hsybxjuuhiv.dynserv.com,kraken,dga
ujcqmtcp.com,qsnatch,dga
qwlouz.com,virut,dga
jssfunavmgmys.com,ramnit,dga
keeqweonviuvelm.ddns.net,symmi,dga
jlxnvnrhnv.com,ramnit,dga
iluhgumd.com,vawtrak,dga
kwljcasktpg.com,ramnit,dga
buxwiwoq.ru,pushdo,dga
fdc620b766c118d1e677e51f38715497.com,tinynuke,dga
yvmulonlmsiv.biz,tinba,dga
bpraji.com,virut,dga
retailers-randy.org,nymaim,dga
pfbf82b510fcdc46ea3b0e002300ea7440.in,dyre,dga
nqltf11y0mce12w2.cn,chinad,dga
wbhnmdtlyshdtyrnv.net,ranbyus,dga
erayfaaah.name,pitou,dga
sppxly.com,virut,dga
uefwglyuvqps.biz,tinba,dga
xcmxeifd.eu,proslikefan,dga
meox2aob6xgc32o3.cn,chinad,dga
ckomkxvbviw.com,ramnit,dga
villapoz.ru,pushdo,dga
uniquerackerera.com,manuelita,dga
gyspabknqbbgspgk.com,sphinx,dga
hzn6tz.cn,qsnatch,dga
wkuypctohgsg6.com,bedep,dga
tradeuntil.net,suppobox,dga
pammrhnews.in,mydoom,dga
fptursensinaix.com,banjori,dga
ryhuheva.info,simda,dga
qhy6wvsvsvctivmn5bc.ddns.net,corebot,dga
capitalhuntdealsmokeboxclue.com,matsnu,dga
xajqygn.org,pykspa,dga
mdmwmtiwmtma.info,sisron,dga
nkafjrygg.com,ramnit,dga
mobemwbtehjqaeqiq.me,ranbyus,dga
prwarhhprn.in,mydoom,dga
qedylyl.com,simda,dga
etqja.hn,conficker,dga
pionfws.eu,proslikefan,dga
jkusotoveliyadilvkto.com,zloader,dga
mc-paypalace.online,manuelita,dga
bplhbjpfqwvgkqx.com,ramnit,dga
xmkhnsgij.in,locky,dga
0751d1478e9eb2886ea05de8ca1f03c3.com,tinynuke,dga
mi-laxi.ru,manuelita,dga
gbxqsufqbex.com,pykspa,dga
25a939be6ce8481834df6fefdbaa29f8.com,tinynuke,dga
pyhrnjoxeirreqdg.com,murofet,dga
gotxldtutly.mx,necurs,dga
heupf8d87q5kd2oq.cn,chinad,dga
oeb1gyr0gpn91a3nfen185859p.biz,zeus-newgoz,dga
examplebeingspaceclaimpersuade.com,matsnu,dga
wnxykiwcslnybywe.com,sphinx,dga
fuxbozde.ru,pushdo,dga
kejuwyx.info,simda,dga
christopherarabella.net,suppobox,dga
50cpcvmv7tgfohgtavqbkxo.ddns.net,corebot,dga
ivsemlyxehgrdkkl.eu,emotet,dga
guzhbhepwd.com,fobber,dga
ssecuruspapa.com,gozi,dga
mnqhabfmydidjtaf.com,sphinx,dga
iamanniversaria.com,gozi,dga
shrtjjc.com,manuelita,dga
7kbw93.ml,qsnatch,dga
1pudktw6ihk8cxyfk83nwpa.ddns.net,corebot,dga
fsfqatdxg63ptksexbqdrjqeqjxftmumy.com,murofet,dga
1mbc1dy14mq1qhbttq83l9f6ae.com,zeus-newgoz,dga
pjejrjtm.net,vidro,dga
onwvduybsu.com,alureon,dga
saris,deception,dga
obywahdvadxspppy.eu,emotet,dga
hermanntribueretmachi.com,gozi,dga
yvkutsuoqosqsrcydfwofurdu.org,murofet,dga
jltdwfbtoq.com,dnschanger,dga
qgaoawu4a4mo.top,qadars,dga
natrilka.ru,pushdo,dga
e14e4gvatl3qnom.net,shiotob,dga
cvtrjoxgobjbhga.de,locky,dga
bjfmit.sh,conficker,dga
mzexmjiwmtia.com,sisron,dga
archasticoutiri.com,manuelita,dga
0d33e6ccb41f44f79d0b20a21f7cf894.info,bamital,dga
hdkomcghdsvgntkp.eu,emotet,dga
yndvkuu.tv,kraken,dga
ebitobqilam.ddns.net,symmi,dga
eyanxlqarebqgpgea.com,ranbyus,dga
1t56z5h1q0b555olfaj2aqy5wx.biz,zeus-newgoz,dga
gqcnklugaii.com,dircrypt,dga
pujadug.info,simda,dga
lxlnxmgbhyoclg.pw,locky,dga
towijdwiidyof.net,qakbot,dga
1582cc9cd919d6efaded62db4447b46b.com,tinynuke,dga
incauakak.mobi,pitou,dga
gtodczhc.com.ar,conficker,dga
mssiwegblvyrvwkixffzdbq.org,qakbot,dga
xvctydfxovhxfjkotaii.xxx,necurs,dga
qlydqvg.com,tempedreve,dga
bvbwqjdkfaj.com,ramnit,dga
hueutawan.us,pitou,dga
list-drink-jacket.com,matsnu,dga
creditrewardrepairsuffer.com,matsnu,dga
seshto,deception,dga
yft5x5uchkk7esm8.info,chinad,dga
y2c714237237d0314ab4db7a1c0018b740.hk,dyre,dga
1skydte1c66bqi1hi6fzve21c0k.com,zeus-newgoz,dga
uij3b061f90svzs5.ru,chinad,dga
wmbsgjewlo.co,proslikefan,dga
gdoqnwqcmq.com,fobber,dga
erayfaaaz.name,pitou,dga
otgngtszaj.com,tempedreve,dga
dwvmnfyexn.com,dnschanger,dga
7gz5heoaqu6i658q.org,chinad,dga
ereloxkfy2ix7vcbqf7p5r5.ddns.net,corebot,dga
yedpgfzwhlc.com,shiotob,dga
opyltkjvmefjeygmlb.com,ramnit,dga
bejlmmwvfoxxtlnb.eu,emotet,dga
mjfscpmpgtbmvkpt.eu,emotet,dga
dekhya.com,virut,dga
rsoubvppa58rgp5qwr1wtm4ue.biz,zeus-newgoz,dga
syxwurdgazhdu.com,bedep,dga
iuhqhbmq.com,oderoor,dga
fojpe,deception,dga
crgvctuapn.com,alureon,dga
jphcgamcgvluh5rtp3.biz,rovnix,dga
hjfkaknbyr.com,dnschanger,dga
fdkxjbncpscllksbjn.com,ramnit,dga
enpsln.com.jm,conficker,dga
asikwili.ddns.net,symmi,dga
ntfpqyvbdqgywg.net,cryptolocker,dga
wznxqzqjis.net,tempedreve,dga
opfoaarag.org,pitou,dga
d5a5ac3f4ac58.tickets,monerominer,dga
nrsdjum.dyndns.org,kraken,dga
lxauaffjmslgasgkx.su,ranbyus,dga
uaf68e06a2146e8544ef91d946c745fc7e.hk,dyre,dga
eammnersmn.ws,mydoom,dga
oybtvcetvtsdiqxr.com,sphinx,dga
vilbajik.ru,pushdo,dga
ra8x6zmnptiwb8x71d.com,rovnix,dga
qmguwdto.co,proslikefan,dga
hxjezssbbv.com,fobber,dga
ddirnunyxykl.com,tinba,dga
x3c2d1a8e966795edc319938cdfbca5c46.cn,dyre,dga
chvsei.com,virut,dga
qhepqesweh.info,mydoom,dga
1k132jc151sx4718u17c6sgly8.net,zeus-newgoz,dga
qhkaywwxklghjjrp.eu,emotet,dga
pauinimicoeassrediplease.com,gozi,dga
3hi1r9dlprj5gte.com,shiotob,dga
47faeb4f1b75a48499ba14e9b1cd895a.org,bamital,dga
z0b75785f432619a12df9fc6fb64976cfc.cn,dyre,dga
w6ylcb38kp3xufslm4u.ddns.net,corebot,dga
dkznrdwboqcck.com,bedep,dga
464c1620f2f93c5caa11e2dc22b3291e.com,tinynuke,dga
jwiebmhrxketldff.eu,emotet,dga
verremissionishasreser.com,gozi,dga
llj7zpp6msv61dqk9611m7l5e1.com,zeus-newgoz,dga
zpxjrsensinaix.com,banjori,dga
remained-overview.vn,nymaim,dga
ufhinnjmnf.com,fobber,dga
cfdefce67b31790e00be7aeaf582b657.com,tinynuke,dga
pbeqeggzhk.dyndns.org,vidro,dga
agxeqaaav.me,pitou,dga
19svxtlsn7xtf10br1qu1q8fxc6.net,zeus-newgoz,dga
sypqwgzewas.net,oderoor,dga
bgahlyhb.eu,proslikefan,dga
vofymyk.com,simda,dga
jvdyoaacga.com,dnschanger,dga
zdpwvezvx.dyndns.org,vidro,dga
iqvgxy.com,virut,dga
byzsaexsas.com,fobber,dga
upahqelatem.ddns.net,symmi,dga
yrzcjw.com.ni,conficker,dga
4a36c15e1119e.feedback,monerominer,dga
jcgvkpjsnmsefonoaeqa.com,zloader,dga
59qzlwqmqikr.net,shiotob,dga
jhugrsensinaix.com,banjori,dga
rvicrqbgipy.info,tempedreve,dga
jlfzzyunx.net,vidro,dga
oquwneexabatab.ddns.net,symmi,dga
auuddvxi.eu,proslikefan,dga
xbgttd.com.hn,conficker,dga
ingncvgj.org,tempedreve,dga
xda6d6a014d6eeb7e807bb9e3aa72ffe6e.so,dyre,dga
faoxsdnhvahe.it,locky,dga
kafseico.ru,pushdo,dga
1zgo2cp8wypnbw5z.ru,chinad,dga
heavyindeed.net,suppobox,dga
odacemgol.ddns.net,symmi,dga
u0e4iwm4agyc.net,qadars,dga
q67bcbw0781t7nc0wji.ddns.net,corebot,dga
hvxbsfpmhf.eu,locky,dga
rbihiytidxpkiyi.co.uk,cryptolocker,dga
iddwnvcejhwvqwao.eu,emotet,dga
erayfaaac.name,pitou,dga
ivjcqrpvctzg7r.com,bedep,dga
sh5hydmvq6khc2w2a65f3p5.ddns.net,corebot,dga
gcfxtrll.co,proslikefan,dga
iktrbhwaonoyqlul.eu,emotet,dga
amaflefbdfkckkfm.com,padcrypt,dga
tdlnhonpdhqymypu.com,sphinx,dga
dyjuslxxyxwvukkwwtxa.com,zloader,dga
novogat.info,simda,dga
9eiic393tze3nmx.com,shiotob,dga
erayfaaab.name,pitou,dga
wmnoegeopffxzyqukde.com,dircrypt,dga
ccyugew.net,vidro,dga
elheedatfee.ddns.net,symmi,dga
ujnihftrygakpkb.net,cryptolocker,dga
250a6c68d04dfccd4b4bb60fd72ac547.com,tinynuke,dga
0cd0ff46a14e6.tickets,monerominer,dga
vxhkrsensinaix.com,banjori,dga
aggqdmwm.com,vidro,dga
jrsgojwvekhy.com,bedep,dga
yrgmjftrwh.com,oderoor,dga
dpkanylzqw.com,dnschanger,dga
iwiqedomnn.cc,kraken,dga
9d161e16f04652b18fd862f54d344be7.com,tinynuke,dga
amp45rhstc3b9a3.net,shiotob,dga
udadfihi.ddns.net,symmi,dga
uusskoeporno.at,charbot,dga
fvfhpxvrifrgczli.org,chinad,dga
51c80sy1imq4cmd4.biz,chinad,dga
licentiosaepromissionem.com,gozi,dga
spainislands.tk,nymaim,dga
fetjouexcsmpj.com,ramnit,dga
pjejrjtm.dyndns.org,vidro,dga
fzw5rr9wpik5tx.net,shiotob,dga
oyvn1zgbzkhbpwrlg1.ru,rovnix,dga
d50xtg.gq,qsnatch,dga
oj70k2mp1lovy8u.ddns.net,corebot,dga
ebawufkyumoqekgn.eu,emotet,dga
mzexmjiwmtia.com,sisron,dga
llgbkqqdvcdyadc49.com,bedep,dga
sugp4bwovc.nl,qsnatch,dga
tcilneoxjekujjmk.com,sphinx,dga
knzwbshdwg.com,dnschanger,dga
wsumkokwuqkyueuy.org,ramdo,dga
mjuxmjiwmtia.org,sisron,dga
betterinstead.net,suppobox,dga
tvamrsensinaix.com,banjori,dga
qkoomgiccieqyqmw.org,ramdo,dga
relationaveragediscoverreplace.com,matsnu,dga
cmiqhuemi.com.ua,conficker,dga
vofoji.info,simda,dga
dwvyovlmy.dyndns.org,vidro,dga
tgamdmeajrrjncvgfyhythnjtg.biz,murofet,dga
dlqsfmbeajffqblzscthw.info,gameover,dga
vdiojhykrcxkdqcmtaqo.ru,gameover,dga
eplnn.ie,conficker,dga
a2inmr3l3har74a.ddns.net,corebot,dga
gaxkpo.biz,pykspa,dga
mzbxdb.eu,proslikefan,dga
gasestimateclickorganize.com,matsnu,dga
389d4fa70523dd93829dfb4933533948.com,tinynuke,dga
mjyxmjiwmtia.net,sisron,dga
pdcjrdczdl.com,vidro,dga
znsce.to,conficker,dga
utrqqyrnvjys.com,tinba,dga
suphatfo.ru,pushdo,dga
cewwkosqgweygsao.org,ramdo,dga
8d9ee19b9a263.tickets,monerominer,dga
hdyljjqgkpycpyi.org,cryptolocker,dga
jikfepsuoroajd.co.uk,cryptolocker,dga
m9fywwfk2xacvoo.net,shiotob,dga
98d075d1b931e89654e33d1fedc2296c.co.cc,bamital,dga
ezbeqjvfq.com,kraken,dga
qj5cywsl9iqc44.net,shiotob,dga
fgifjefghcw.cc,proslikefan,dga
bidkwes,deception,dga
cisoixxfdjjkroltr.me,ranbyus,dga
fe4fd55db4ce1dcaf256cafc7663835d.com,tinynuke,dga
f6ixn60.co,charbot,dga
wyudtq.at,conficker,dga
aufsqsadfftxdvcnarmsj.mu,necurs,dga
ctczczglkv.org,tempedreve,dga
tijzymaysu.com,dnschanger,dga
yznwtjocfjsbajkitombz.biz,qakbot,dga
3b7xwvsvcbe4udadq6kn14q.ddns.net,corebot,dga
evangelinamalandra.net,suppobox,dga
ozvucllbki.net,qakbot,dga
gafsbcuiwcymao.info,pykspa,dga
sirivyw.info,simda,dga
kqdzdqlydzl68lvd60hxh34dsize21hqa57l38.org,murofet,dga
mjmxmjiwmtia.com,sisron,dga
4a3554c40a38465c7f48490f24ad9305.org,bamital,dga
eivtrsensinaix.com,banjori,dga
2sp9efkrflhie.com,shiotob,dga
p2w33n1ah998s12fm0h7mjyz9y.org,zeus-newgoz,dga
c3c098f01ff65171e00cb449e0ba81f9.cz.cc,bamital,dga
qmpoxegxmf.com,dnschanger,dga
k0lbcy.ga,qsnatch,dga
grlsdrjtgtoun20nrn20g23bto31nugqcsey.biz,murofetweekly,dga
qs6064ywu0io.net,qadars,dga
sapmltcyqtvddcy.com,dircrypt,dga
mqmedawjrubbrvpqnbyslg.info,qakbot,dga
cnfplna.tv,kraken,dga
lrkhjwiuogru.co.uk,cryptolocker,dga
ruhanean.ru,pushdo,dga
cu5fecy1kpl4gjfw48.ru,rovnix,dga
mjgxmjiwmtia.info,sisron,dga
amdao0w5ylokcnyh.com,chinad,dga
11nzk3s1u62ii9ccn71scldhu6.com,zeus-newgoz,dga
temhosjjrcini.com,ramnit,dga
ygxzdvcnpxn.yi.org,kraken,dga
0cf00c7a88053fc54df34ac04a084334.com,tinynuke,dga
k11hitnh7iib4j4qci.com,rovnix,dga
ballvacationgradebodyassociate.com,matsnu,dga
ojsqogmeflmlsros.be,locky,dga
mzaxmjiwmtia.info,sisron,dga
nuressumaww.com,vawtrak,dga
agbwrsensinaix.com,banjori,dga
eraropg6o4o67turkdi.ddns.net,corebot,dga
k3asa91df72i5569c1urb80b7.org,zeus-newgoz,dga
optamandfemale.com,manuelita,dga
urvuaq.com,virut,dga
fksmtnububaqnrco.eu,emotet,dga
villageemptylistencancel.com,matsnu,dga
356aed0f6b08a24bbbf8a18289cb5c33.cz.cc,bamital,dga
voting-defeat.in,nymaim,dga
third-menus.ch,nymaim,dga
gmurkvc.co.vi,conficker,dga
urckkcffkvqb.in,tinba,dga
ejuforndyu.com,dnschanger,dga
mjuxmjiwmtia.net,sisron,dga
w82bc5d56209783280417dc49d60af6b3a.to,dyre,dga
cmfdhxro.mn,necurs,dga
55afa56e46f16a4d7dbae435a47e461e.com,tinynuke,dga
azgvu.ht,conficker,dga
i7hizp5w5fw57ld4.net,chinad,dga
gugm4mkqkusy.net,qadars,dga
8e0651da22685.hosting,monerominer,dga
garvnhgan.com,vidro,dga
lqpdaxwoj.today,qsnatch,dga
nflsrsensinaix.com,banjori,dga
gunatcea.ru,pushdo,dga
jckpqfvy.net,kraken,dga
wwgmueieycgyyyge.org,ramdo,dga
igfuykgurm.com,fobber,dga
anptlnadkpkhmc3.net,shiotob,dga
enillaroniya.ru,manuelita,dga
spencerfounded.wtf,nymaim,dga
imps4t.jp,charbot,dga
rjgqrrbydhuda.ru,cryptolocker,dga
bsigdxhpuq.com,alureon,dga
goxqor.com.gh,conficker,dga
stagebuildsetsmellexistrelax.com,matsnu,dga
mindksecurity.at,manuelita,dga
0d5d9f36c2aa9ced5ac299de48dc235c.com,tinynuke,dga
wqfny6pifxk413eiykco7bfd9.org,zeus-newgoz,dga
dfmhodmguxyf.co.uk,cryptolocker,dga
gucolsifeww.com,vawtrak,dga
ftugbhxqnnguqnkb.eu,emotet,dga
uzbaaasas.com,pitou,dga
xxthnffhjfyqkrmf.eu,emotet,dga
ugysyku8ewaw.org,qadars,dga
ohvtqwqdsendrc.com,dircrypt,dga
acsecondind.mx,manuelita,dga
miwebuqo.ru,pushdo,dga
b97b7a8527f37.org,monerominer,dga
qxupfangewgroino.com,sphinx,dga
migtdkrvrdytexxqc.tw,ranbyus,dga
contraforindulg.com,gozi,dga
brooklynnmarianne.net,suppobox,dga
perdocendimaledictus.com,gozi,dga
rgsdiwr.eu,locky,dga
c4vucjgexks4ph1i8f.net,rovnix,dga
ikcyqvvkncpclbob.eu,emotet,dga
esdatawn.com,vawtrak,dga
3dcustyu.fr,charbot,dga
uqzdzbvwhripzjvkn.com,dircrypt,dga
xvf7b7p2fyzbnfld.net,chinad,dga
ebedacsuyl.com,alureon,dga
aahhmmsqwa.com,mydoom,dga
jetypcogxnwmb.co.uk,cryptolocker,dga
o4ce0d8877d9bd94476943270463e27dd7.to,dyre,dga
675fbce0f3c421eb8d03e472e95d89c5.info,bamital,dga
krovhcyxxhkvnblrtljaut.com,murofet,dga
qzquuzudjau.tv,oderoor,dga
ziikz2c.tk,qsnatch,dga
humzxamvzxxppgueschfmuc.net,gameover,dga
madehigh.net,suppobox,dga
